ANO;MES;CODIGO_RNT;COD_MUN;COD_DPTO;ESTADO_RNT;RAZON_SOCIAL_ESTABLECIMIENTO;DEPARTAMENTO;MUNICIPIO;CATEGORIA;SUB_CATEGORIA;NUM_EMP;HABITACIONES;CAMAS
2024;4;114666;50001;50;ACTIVO;RESPIRA UNIVERSO CENTRO DE BIENESTAR INTEGRAL;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;115034;50683;50;ACTIVO;PADDLING BY COLOMBIA;META;SAN JUAN DE ARAMA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;115316;50001;50;ACTIVO;LUIS ALFREDO MOGOLLON MONROY;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;10
2024;2;115317;50001;50;ACTIVO;ENRIQUE  IREGUI MEDINA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;7;16
2024;4;115324;50001;50;ACTIVO;FINCA ECOTURISTICA JANEPANA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;25
2024;4;115343;50606;50;ACTIVO;BALU HOTEL & CONFORT;META;RESTREPO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;24;24
2024;1;115345;50318;50;ACTIVO;RECREOTOUR S.A.S;META;GUAMAL;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;0
2024;2;115348;50350;50;ACTIVO;YICETD MAYERLI MENDEZ AGUDELO;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;115350;50001;50;ACTIVO;JEMY JOHANNA FORERO RODRIGUEZ;META;VILLAVICENCIO;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;115352;50573;50;ACTIVO;DIEGO  MEJIA TORRES;META;PUERTO LOPEZ;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;115362;50223;50;ACTIVO;FINCA AGROTURISTICA LA VIRGINIA;META;CUBARRAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;2;4
2024;2;115363;50606;50;ACTIVO;FINCA ECOTURISTICA VILLA MARIANA;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;1;20
2024;3;115373;50001;50;ACTIVO;OK TRAVEL AGENCIA;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;4;115374;50150;50;ACTIVO;HOTEL RESTAURANTE Y PARQUEADERO CACAYAL 1;META;CASTILLA LA NUEVA;PARQUES TEMÁTICOS;PARQUE TEMÁTICO;0;0;0
2024;3;115377;50001;50;ACTIVO;HOTEL RUBIALES  DEL RIO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;20;25
2024;4;115566;50110;50;ACTIVO;HOTEL GUADALUPE STAR;META;BARRANCA DE UPIA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;27;32
2024;3;115570;50110;50;ACTIVO;FINCA AGROTURISTICA POTOSI;META;BARRANCA DE UPIA;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;2;8
2024;3;115855;50683;50;ACTIVO;AGROTURISMO INDIO ACOSTADO;META;SAN JUAN DE ARAMA;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;1;0;0
2024;2;115866;50350;50;ACTIVO;MARIA JOHANNA ALFONSO VELASQUEZ;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;115868;50350;50;ACTIVO;JULIAN  QUICENO WILCHES;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;115870;50606;50;ACTIVO;LUCY NAVARRO ESCOBAR;META;RESTREPO;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;115878;50683;50;ACTIVO;OPERADOR ORIENTE VERDE;META;SAN JUAN DE ARAMA;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;5
2024;1;115897;50006;50;ACTIVO;VILLATELLUS S.A.S;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;10
2024;1;115903;50001;50;ACTIVO;LA RUTA AGENCIA DE VIAJES Y TURISMO;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;1;115981;50001;50;ACTIVO;A VIAJAR COM;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;115986;50350;50;ACTIVO;LEYDI  AGUILAR QUIROGA;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;116007;50001;50;ACTIVO;DUMAR ELIAS RAMIREZ BAUTISTA;META;VILLAVICENCIO;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;116009;50350;50;ACTIVO;MARIA DEICY CARDENAS SOGAMOSO;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;4;116010;50350;50;ACTIVO;WILMER DUVAN PERALTA CUENCA;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;116131;50001;50;ACTIVO;CARLOS ROBERTO GANTIVA GANTIVA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;4
2024;1;116137;50001;50;ACTIVO;HOTEL SOL DEL LLANO SWIT;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;10;20
2024;4;116138;50001;50;ACTIVO;HOTEL BARZAL;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;17;17
2024;2;116312;50006;50;ACTIVO;ANGIE LORENA SALAZAR ARCILA;META;ACACIAS;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;0;3;4
2024;3;116315;50006;50;ACTIVO;CESAR AUGUSTO RODRIGUEZ CARRILLO;META;ACACIAS;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;116387;50001;50;ACTIVO;CLAUDIA LILIANA UMAÑA REY;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;0;1;9
2024;3;116395;50001;50;ACTIVO;EDGAR FOCION OTALORA VELANDIA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;25
2024;3;116436;50350;50;ACTIVO;SERVICIOS EXPRESOS LOS YARUMALES;META;LA MACARENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;4;116789;50450;50;ACTIVO;HOTEL QUALITY;META;PUERTO CONCORDIA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;16;18
2024;4;116791;50450;50;ACTIVO;INVERSIONES VC HOTEL EL PARAISO;META;PUERTO CONCORDIA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;9
2024;2;116800;50573;50;ACTIVO;ASOAVESPOL;META;PUERTO LOPEZ;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;5;116802;50689;50;ACTIVO;HOTEL DOÑA HILDA;META;SAN MARTIN;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;8;14
2024;4;116931;50350;50;ACTIVO;PABLO  ESCOBAR CAMARGO;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;2;117990;50683;50;ACTIVO;EXPEDICION LLANOS COLOMBIA;META;SAN JUAN DE ARAMA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;1;117992;50001;50;ACTIVO;GLORIA INES VELEZ ESTRADA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;6
2024;3;117993;50001;50;ACTIVO;CESAR AUGUSTO DUARTE BELTRAN;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;10;14
2024;4;117997;50350;50;ACTIVO;ERIKA KATERINE RUIZ MORENO;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;117998;50001;50;ACTIVO;HOTEL VILLA MELIDA CONFORT;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;15
2024;3;118019;50223;50;ACTIVO;FINCA CAMPESTRE LA MARQUESA CUBARRAL;META;CUBARRAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;8;20
2024;3;118298;50001;50;ACTIVO;CRISTIAN ANDRES TORRES RUIZ;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;4
2024;1;118723;50001;50;ACTIVO;LIZBET MAYERLY ROMERO GUALDRON;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;0;1;1
2024;3;118727;50606;50;ACTIVO;HENRY  GUERRERO AVILER;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;23
2024;4;118731;50001;50;ACTIVO;SAYRA GIOVANA MARTIN REY;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;8
2024;5;118736;50001;50;ACTIVO;ASTRID VIVIANA CASTRO DIAZ;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;3
2024;1;118737;50689;50;ACTIVO;JUAN CAMILO BELTRAN POLANIA;META;SAN MARTIN;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;0;1;4
2024;3;118739;50573;50;ACTIVO;FINCA YACUANA;META;PUERTO LOPEZ;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;7;22
2024;2;119000;50350;50;ACTIVO;PARADOR TURISTICO EL MIRADOR DEL LLANO;META;LA MACARENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;CENTRO VACACIONAL;4;3;3
2024;4;119001;50606;50;ACTIVO;AGENCIA DE VIAJES CARLOSTEGUIA.COM;META;RESTREPO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;4;119556;50568;50;ACTIVO;HOTEL LA MORICHERA;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;20
2024;3;119986;50001;50;ACTIVO;PRESTO VVC UNICO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE GASTRONOMÍA;RESTAURANTE;5;0;0
2024;2;120910;50606;50;ACTIVO;ANEYDA ALEXANDRA RONCANCIO DELGADO;META;RESTREPO;VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;1;1;6
2024;2;120954;50001;50;ACTIVO;FINCA LA ALEJANDRA VEREDA LA POYATA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;25
2024;2;120956;50001;50;ACTIVO;TITO LIVIO PARRA PEÑA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;0;5;5
2024;3;121364;50001;50;ACTIVO;PRESTO VVC UNICENTRO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE GASTRONOMÍA;RESTAURANTE;5;0;0
2024;3;121365;50001;50;ACTIVO;PRESTO VVC HOMECENTER;META;VILLAVICENCIO;ESTABLECIMIENTOS DE GASTRONOMÍA;RESTAURANTE;5;0;0
2024;4;121367;50325;50;ACTIVO;MAPIRIPAN EXPEDICIONES;META;MAPIRIPAN;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;1;121378;50350;50;ACTIVO;ANGELICA  CASTAÑEDA ACEVEDO;META;LA MACARENA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;121382;50573;50;ACTIVO;DANIEL FERNANDO ARIAS GUERRERO;META;PUERTO LOPEZ;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;10
2024;4;121384;50001;50;ACTIVO;FELIPE ANDRES PEÑARREDONDA GOMEZ;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;4;8
2024;4;121385;50001;50;ACTIVO;FELIPE ANDRES PEÑARREDONDA GOMEZ;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;4;8
2024;4;121386;50001;50;ACTIVO;FELIPE ANDRES PEÑARREDONDA GOMEZ;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;5;9
2024;4;121463;50318;50;ACTIVO;HOTEL RIO HUMADEA;META;GUAMAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;19;46
2024;1;122035;50606;50;ACTIVO;OPERADOR TURISTICO Y AGENCIA DE VIAJES VIAJA YA;META;RESTREPO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;6;0;0
2024;4;122222;50006;50;ACTIVO;PARLOZ ACACIAS;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;8;8
2024;2;122256;50001;50;ACTIVO;ROSA ELENA ESPITIA RIAÑO;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;5
2024;2;122263;50683;50;ACTIVO;MARIA YBONI HURTADO DIAZ;META;SAN JUAN DE ARAMA;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;4;122267;50568;50;ACTIVO;HOTEL EL FORASTERO;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;20
2024;3;122737;50573;50;ACTIVO;CARLOS EDUARDO FERNANDEZ CALERO;META;PUERTO LOPEZ;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;9
2024;4;122816;50350;50;ACTIVO;ANCESTRAL TRAVEL;META;LA MACARENA;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;122820;50006;50;ACTIVO;HOTEL EL RINCON LLANERO;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;9
2024;1;122938;50568;50;ACTIVO;HOTEL ESMAR;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;8;8
2024;2;122939;50568;50;ACTIVO;HOTEL PERLA AZUL;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;13;13
2024;4;123128;50001;50;ACTIVO;LUIS ALBERTO CIFUENTES BETANCOURT;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;2;4
2024;3;123136;50001;50;ACTIVO;VIVALLANOSTOUR AGENCIA TURISTICA;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;2;123137;50124;50;ACTIVO;HOTEL Y RESTAURANTE CHESPIRITO;META;CABUYARO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;5;5
2024;4;123138;50001;50;ACTIVO;C´BEL TRAVEL;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;4;123147;50001;50;ACTIVO;TAPIRUS TOURS;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;1;0;0
2024;4;123407;50001;50;ACTIVO;DU;META;VILLAVICENCIO;OPERADORES PROFESIONALES DE CONGRESOS FERIAS Y CONVENCIONES;OPERADOR PROFESIONAL DE CONGRESOS FERIAS Y CONVENCIONES;0;0;0
2024;3;123417;50568;50;ACTIVO;HOTEL LAS PALMAS PTO GAITAN;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;12;14
2024;2;123817;50001;50;ACTIVO;APARTAHOTEL EBENEZER;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;APARTAHOTEL;0;2;1
2024;3;123850;50001;50;ACTIVO;NQ VIAJES AGENCIA OPERADORA;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;1;0;0
2024;3;124402;50001;50;ACTIVO;VIAJANDO X EL MUNDO YA;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;124404;50683;50;ACTIVO;NUESTRA SEÑORA DE LA FRAGUA;META;SAN JUAN DE ARAMA;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;2;4
2024;3;124412;50001;50;ACTIVO;AGENCIA DE VIAJES VIAJANDO CON JUAN;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;124414;50001;50;ACTIVO;JONATHAN MAURICIO CARDENAS CABRERA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;7
2024;3;124415;50573;50;ACTIVO;HOTELA LA 14 KAROLAY;META;PUERTO LOPEZ;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;23;23
2024;1;124417;50006;50;ACTIVO;CASA RETRO ACACIAS HOSTEL;META;ACACIAS;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;124425;50606;50;ACTIVO;JORGE  PAZ MUÑOZ;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;12
2024;3;124428;50001;50;ACTIVO;HOTEL VILLAVICENCIO ECONOMICO;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;25;25
2024;3;124429;50568;50;ACTIVO;CENTRO TURISTICO GUARATARO CAMPESTRE;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;11;15
2024;3;124434;50001;50;ACTIVO;INNOVARKREA S.A.S;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;2;9
2024;2;124772;50226;50;ACTIVO;HOSPEDAJE EL TORO;META;CUMARAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);2;7;20
2024;4;124866;50568;50;ACTIVO;HOSPEDAJE Y RESTAURANTE EL RECREO;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;5;5
2024;3;124904;50606;50;ACTIVO;AMERICAN DREAMS;META;RESTREPO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;CENTRO VACACIONAL;0;10;14
2024;1;124978;50006;50;ACTIVO;CASA RETRO ACACIAS HOSTEL;META;ACACIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOSTAL;0;3;5
2024;3;124995;50606;50;ACTIVO;QUINTA SAN JOSE;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;7;14
2024;4;124999;50606;50;ACTIVO;GRANJA AGROECOLOGICA VILLA JAVIER;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;8
2024;3;125000;50001;50;ACTIVO;NELSON ALVAREZ ROLON;META;VILLAVICENCIO;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;125106;50001;50;ACTIVO;FINCA TURISTICA VILLA JACOB;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;15;13
2024;3;125122;50330;50;ACTIVO;CABAÑA LA ISABELA;META;MESETAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;3;12
2024;3;125148;50226;50;ACTIVO;HOTEL EL TRIUNFO DE CUMARAL;META;CUMARAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;9;9
2024;3;125149;50226;50;ACTIVO;FINCA SANTANA CUMARAL;META;CUMARAL;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;5;25
2024;1;125150;50226;50;ACTIVO;ALOJAMIENTO Y COMIDAS RIO GUACAVIA;META;CUMARAL;VIVIENDAS TURÍSTICAS;OTRO TIPO DE VIVIENDA TURÍSTICA;0;8;8
2024;3;125162;50001;50;ACTIVO;ESTADERO VILLAMARINA;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;8;16
2024;4;125164;50400;50;ACTIVO;HOTEL SARAY R.;META;LEJANIAS;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;10;16
2024;2;125390;50330;50;ACTIVO;VIDA TRANQUILA TRAVELS S.A.S. ZOMAC;META;MESETAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;4;8
2024;4;125422;50150;50;ACTIVO;HOTEL BOUTIQUE TPR CASTILLA;META;CASTILLA LA NUEVA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;15;25
2024;1;125436;50313;50;ACTIVO;WILLIAM FERNANDO SALINAS BAUTISTA;META;GRANADA (META);VIVIENDAS TURÍSTICAS;CASA TURÍSTICA;0;1;7
2024;2;125464;50568;50;ACTIVO;HOTEL DEIBY;META;PUERTO GAITAN (MANACACIAS);ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;8;8
2024;2;125819;50606;50;ACTIVO;MAURICIO  BECERRA FERNANDEZ;META;RESTREPO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;3
2024;2;125821;50223;50;ACTIVO;ECO CUBARRAL ARIARI;META;CUBARRAL;AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;4;125824;50001;50;ACTIVO;EMCS EVENTOS;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;3;125827;50001;50;ACTIVO;HOTEL ALFOHER;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;1;13;16
2024;4;126106;50226;50;ACTIVO;CENTRO NATTA;META;CUMARAL;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;CENTRO VACACIONAL;1;12;70
2024;1;126341;50001;50;ACTIVO;TERESITA  ROJAS MARTINEZ;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;10
2024;5;126343;50606;50;ACTIVO;MARIA CONCEPCION ALVAREZ DE MONTOYA;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;10
2024;3;126394;50150;50;ACTIVO;TRANSUNIORIENTE SAN LORENZO;META;CASTILLA LA NUEVA;EMPRESAS DE TRANSPORTE TERRESTRE AUTOMOTOR;TRANSPORTE TERRESTRE AUTOMOTOR ESPECIAL;0;0;0
2024;3;126441;50313;50;ACTIVO;VIAJES ADVENTOURS;META;GRANADA (META);AGENCIAS DE VIAJES;AGENCIA DE VIAJES OPERADORAS;0;0;0
2024;3;126549;50001;50;ACTIVO;FINQUITA DE LUNA;META;VILLAVICENCIO;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;5;9
2024;1;126580;50001;50;ACTIVO;VIVIANA MARCELA BUITRAGO GONZALEZ;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;APARTAMENTO TURÍSTICO;0;1;4
2024;4;126581;50573;50;ACTIVO;BIBIANA  URQUIJO RUIZ;META;PUERTO LOPEZ;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;1;126584;50001;50;ACTIVO;RUZTICO GLAMPING DROPBOX;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;4
2024;2;126666;50606;50;ACTIVO;DURAN & MULLER S A S;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;10
2024;2;126670;50573;50;ACTIVO;ANDRES LAND;META;PUERTO LOPEZ;PARQUES TEMÁTICOS;PARQUE TEMÁTICO;0;0;0
2024;3;126672;50001;50;ACTIVO;VIAJES FALABELLA SAS  C.C. PRIMAVERA;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;2;0;0
2024;1;126691;50270;50;ACTIVO;YESSICA ANDREA JOYA RODRIGUEZ;META;EL DORADO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;10
2024;1;126785;50006;50;ACTIVO;MERAKI ECOTURISMO;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;1
2024;2;127005;50006;50;ACTIVO;AVISFLORIDA;META;ACACIAS;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;2;5
2024;3;127074;50350;50;ACTIVO;HOTEL EL PARAISO DE LA MACARENA;META;LA MACARENA;ESTABLECIMIENTOS DE ALOJAMIENTO TURÍSTICO;HOTEL;0;38;68
2024;1;127104;50001;50;ACTIVO;LOGISTICA EMPRESARIAL GERFOTURS;META;VILLAVICENCIO;AGENCIAS DE VIAJES;AGENCIA DE VIAJES Y DE TURISMO;0;0;0
2024;1;127245;50606;50;ACTIVO;FUEGO VERDE CAMPESTRE;META;RESTREPO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;3;21
2024;3;127530;50001;50;ACTIVO;MABEL  SERRANO DE ROMERO;META;VILLAVICENCIO;GUIAS DE TURISMO;GUIA DE TURISMO;0;0;0
2024;3;127548;50110;50;ACTIVO;TERMALES DEL ENCANTO;META;BARRANCA DE UPIA;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);1;11;11
2024;1;128208;50001;50;ACTIVO;MANSIÓN JOLI;META;VILLAVICENCIO;VIVIENDAS TURÍSTICAS;FINCA TURISTICA (ALOJAMIENTO RURAL);0;1;30
